line         score     log(score)
 avg  4.922996e-11     -23.734519
 tot  0.000000e+00 -688301.042368

  line         score  log(score)
  4850  2.688668e-04   -8.221294
  4851  1.188141e-02   -4.432780
  4852  9.431297e-06  -11.571477
  4853  4.891865e-03   -5.320182
  4854  1.362614e-02   -4.295765
  4855  2.708799e-04   -8.213835
  4856  3.244229e-05  -10.336048
  4857  9.723562e-04   -6.935788
  4858  1.607508e-05  -11.038240
  4859  3.193438e-03   -5.746657
  4860  5.583414e-03   -5.187955
  4861  2.094595e-05  -10.773565
  4862  1.510083e-06  -13.403346
  4863  3.049733e-08  -17.305627
  4864  6.046347e-05   -9.713471
  4865  1.872113e-03   -6.280688
  4866  7.031250e-07  -14.167731
  4867  1.435532e-08  -18.059145
  4868  4.363791e-06  -12.342169
  4869  1.257983e-04   -8.980830
  4870  3.432551e-09  -19.489962
  4871  2.259886e-08  -17.605366
  4872  2.822132e-09  -19.685773
  4873  1.624399e-04   -8.725203
  4874  9.601948e-06  -11.553545
  4875  2.812027e-03   -5.873850
  4876  1.031063e-19  -43.718527
  4877  5.016457e-05   -9.900202
  4878  6.424577e-04   -7.350210
  4879  3.951020e-03   -5.533781
  4880  2.466261e-03   -6.005052
  4881  2.115818e-05  -10.763484
  4882  2.221283e-07  -15.320011
  4883  2.006251e-02   -3.908902
  4884  7.528925e-09  -18.704514
  4885  3.569223e-11  -24.056088
  4886  3.312436e-11  -24.130752
  4887  5.007867e-03   -5.296745
  4888  1.928940e-04   -8.553370
  4889  1.658138e-05  -11.007230
  4890  5.565139e-10  -21.309329
  4891  1.331860e-04   -8.923764
  4892  2.462975e-10  -22.124481
  4893  6.503263e-04   -7.338036
  4894  1.688072e-12  -27.107434
  4895  2.216033e-08  -17.624962
  4896  3.355965e-04   -7.999601
  4897  1.120751e-05  -11.398926
  4898  6.534191e-06  -11.938462
  4899  1.445322e-08  -18.052348
  4900  4.688972e-11  -23.783223
  4901  7.464090e-06  -11.805407
  4902  7.403045e-10  -21.023960
  4903  6.653350e-06  -11.920390
  4904  3.937724e-07  -14.747493
  4905  8.407227e-06  -11.686419
  4906  2.048910e-04   -8.493033
  4907  3.946151e-05  -10.140185
  4908  2.975267e-06  -12.725177
  4909  4.067329e-02   -3.202184
  4910  3.146460e-05  -10.366647
  4911  1.325142e-05  -11.231406
  4912  1.974727e-04   -8.529910
  4913  3.609303e-05  -10.229411
  4914  2.224959e-06  -13.015772
  4915  1.190949e-07  -15.943345
  4916  8.598085e-15  -32.387237
  4917  8.320827e-02   -2.486409
  4918  1.249294e-04   -8.987762
  4919  4.470820e-03   -5.410183
  4920  7.060292e-08  -16.466194
  4921  6.868285e-09  -18.796351
  4922  2.499498e-04   -8.294250
  4923  1.938397e-02   -3.943309
  4924  7.306260e-07  -14.129364
  4925  1.092871e-04   -9.121532
  4926  7.343267e-15  -32.544993
  4927  1.271982e-04   -8.969764
  4928  1.502678e-03   -6.500506
  4929  2.098648e-05  -10.771632
  4930  2.143849e-03   -6.145152
  4931  1.461439e-07  -15.738674
  4932  1.021334e-09  -20.702156
  4933  1.500535e-07  -15.712274
  4934  2.598203e-03   -5.952935
  4935  1.485642e-03   -6.511908
  4936  1.070088e-11  -25.260695
  4937  2.410516e-07  -15.238255
  4938  2.213923e-08  -17.625915
  4939  9.921531e-03   -4.613048
  4940  1.656923e-03   -6.402793
  4941  3.193886e-05  -10.351687
  4942  8.837125e-06  -11.636549
  4943  1.368081e-05  -11.199516
  4944  5.912520e-09  -18.946194
  4945  1.014962e-04   -9.195489
  4946  5.383778e-14  -30.552801
  4947  6.554733e-02   -2.724983
  4948  3.826037e-03   -5.565926
  4949  2.959463e-04   -8.125332
  4950  3.282539e-05  -10.324308
  4951  1.536661e-02   -4.175558
  4952  2.897057e-09  -19.659571
  4953  3.863342e-03   -5.556223
  4954  1.919796e-07  -15.465877
  4955  3.438621e-03   -5.672685
  4956  4.982139e-04   -7.604481
  4957  5.002093e-04   -7.600484
  4958  1.985346e-04   -8.524547
  4959  1.908581e-04   -8.563980
  4960  3.976764e-10  -21.645382
  4961  1.373727e-03   -6.590228
  4962  2.108542e-07  -15.372099
  4963  1.454466e-05  -11.138287
  4964  8.587184e-05   -9.362655
  4965  2.319178e-04   -8.369128
  4966  2.464696e-17  -38.241878
  4967  6.437988e-07  -14.255880
  4968  9.671144e-06  -11.546364
  4969  6.927118e-03   -4.972311
  4970  1.456754e-04   -8.834130
  4971  4.073870e-04   -7.805747
  4972  7.773465e-10  -20.975135
  4973  1.576576e-05  -11.057670
  4974  6.991167e-05   -9.568278
  4975  7.130608e-03   -4.943359
  4976  3.817571e-10  -21.686237
  4977  8.799358e-04   -7.035662
  4978  1.260539e-12  -27.399482
  4979  1.435682e-04   -8.848700
  4980  3.634315e-08  -17.130260
  4981  2.307158e-06  -12.979494
  4982  3.818193e-04   -7.870563
  4983  1.315027e-04   -8.936483
  4984  3.053542e-07  -15.001793
  4985  5.848940e-03   -5.141495
  4986  5.723599e-08  -16.676083
  4987  5.036434e-02   -2.988472
  4988  1.741897e-06  -13.260536
  4989  2.242871e-06  -13.007754
  4990  2.283058e-04   -8.384825
  4991  1.373463e-05  -11.195590
  4992  4.572521e-04   -7.690276
  4993  2.708372e-02   -3.608822
  4994  1.741037e-14  -31.681710
  4995  7.924446e-03   -4.837803
  4996  2.924842e-10  -21.952610
  4997  7.969918e-02   -2.529496
  4998  4.398172e-06  -12.334322
  4999  1.653270e-04   -8.707585
  5000  5.966122e-09  -18.937169
  5001  7.891147e-03   -4.842014
  5002  3.446655e-04   -7.972936
  5003  7.728791e-06  -11.770558
  5004  3.709087e-09  -19.412480
  5005  2.017068e-04   -8.508695
  5006  2.019119e-05  -10.810264
  5007  2.754557e-03   -5.894499
  5008  9.709719e-11  -23.055309
  5009  1.131022e-03   -6.784633
  5010  2.607350e-01   -1.344251
  5011  2.442189e-07  -15.225201
  5012  1.309946e-06  -13.545525
  5013  2.649991e-03   -5.933199
  5014  1.037253e-03   -6.871180
  5015  2.476255e-02   -3.698423
  5016  6.327649e-05   -9.667997
  5017  1.611000e-08  -17.943825
  5018  1.837676e-02   -3.996668
  5019  4.142432e-05  -10.091642
  5020  1.300779e-02   -4.342207
  5021  3.592883e-05  -10.233971
  5022  2.170693e-10  -22.250804
  5023  1.584863e-02   -4.144673
  5024  2.491151e-03   -5.995010
  5025  1.151131e-03   -6.767010
  5026  2.004803e-03   -6.212209
  5027  1.000813e-06  -13.814697
  5028  9.753555e-06  -11.537879
  5029  3.414365e-04   -7.982349
  5030  2.440427e-07  -15.225922
  5031  5.672332e-03   -5.172155
  5032  1.794713e-03   -6.322910
  5033  1.805459e-02   -4.014355
  5034  2.909164e-10  -21.957985
  5035  1.467464e-07  -15.734560
  5036  4.080489e-06  -12.409294
  5037  1.695582e-04   -8.682314
  5038  1.567516e-02   -4.155678
  5039  1.137006e-01   -2.174187
  5040  3.505599e-02   -3.350809
  5041  3.975138e-03   -5.527696
  5042  2.596429e-06  -12.861374
  5043  6.228040e-03   -5.078694
  5044  7.961475e-07  -14.043481
  5045  1.194227e-06  -13.638011
  5046  1.030589e-03   -6.877625
  5047  1.070659e-03   -6.839481
  5048  2.777671e-07  -15.096483
  5049  2.054796e-03   -6.187578
  5050  5.016909e-07  -14.505282
  5051  2.542504e-02   -3.672021
  5052  2.460439e-07  -15.217756
  5053  2.385963e-03   -6.038153
  5054  2.919363e-17  -38.072581
  5055  1.900885e-03   -6.265436
  5056  3.285969e-03   -5.718094
  5057  2.381239e-02   -3.737549
  5058  5.624191e-06  -12.088434
  5059  6.390547e-05   -9.658106
  5060  1.393711e-06  -13.483541
  5061  3.398006e-02   -3.381981
  5062  1.529863e-02   -4.179992
  5063  3.947855e-02   -3.231998
  5064  1.263821e-18  -41.212392
  5065  2.813555e-04   -8.175892
  5066  6.509742e-13  -28.060306
  5067  3.427123e-04   -7.978619
  5068  4.456000e-10  -21.531599
  5069  3.423401e-04   -7.979706
  5070  3.392018e-07  -14.896671
  5071  1.628458e-04   -8.722707
  5072  5.216024e-08  -16.768945
  5073  4.643801e-02   -3.069637
  5074  6.658220e-08  -16.524829
  5075  3.580131e-07  -14.842696
  5076  5.762831e-14  -30.484762
  5077  3.938824e-05  -10.142043
  5078  3.972421e-06  -12.436135
  5079  3.583422e-04   -7.934022
  5080  3.372452e-07  -14.902456
  5081  1.356220e-04   -8.905639
  5082  1.480828e-02   -4.212569
  5083  5.311810e-03   -5.237823
  5084  8.612655e-10  -20.872618
  5085  2.012048e-06  -13.116358
  5086  2.316000e-03   -6.067914
  5087  2.146181e-05  -10.749235
  5088  1.034066e-17  -39.110448
  5089  3.447564e-02   -3.367502
  5090  4.182703e-04   -7.779383
  5091  4.432279e-13  -28.444692
  5092  7.724235e-08  -16.376318
  5093  1.514322e-03   -6.492788
  5094  7.880391e-07  -14.053718
  5095  5.630035e-07  -14.389980
  5096  2.956811e-03   -5.823644
  5097  1.070507e-09  -20.655134
  5098  9.405403e-07  -13.876811
  5099  2.384623e-03   -6.038714
  5100  1.884905e-06  -13.181633
  5101  1.523030e-06  -13.394809
  5102  7.204871e-02   -2.630413
  5103  3.492646e-07  -14.867436
  5104  3.843758e-06  -12.469060
  5105  1.242887e-03   -6.690319
  5106  2.550345e-05  -10.576697
  5107  1.856110e-02   -3.986688
  5108  1.296074e-08  -18.161341
  5109  8.921520e-04   -7.021874
  5110  7.085432e-04   -7.252299
  5111  1.251789e-01   -2.078011
  5112  1.123276e-04   -9.094091
  5113  3.506025e-03   -5.653272
  5114  9.695997e-04   -6.938627
  5115  7.877783e-11  -23.264389
  5116  7.581888e-05   -9.487163
  5117  4.472018e-02   -3.107331
  5118  2.780800e-02   -3.582432
  5119  1.695813e-01   -1.774423
  5120  2.700540e-03   -5.914304
  5121  9.005738e-06  -11.617649
  5122  1.362976e-05  -11.203255
  5123  4.691045e-01   -0.756930
  5124  2.271496e-11  -24.507997
  5125  3.150351e-04   -8.062826
  5126  1.907316e-06  -13.169814
  5127  1.020861e-03   -6.887109
  5128  7.034402e-07  -14.167283
  5129  1.302984e-01   -2.037928
  5130  7.022788e-07  -14.168935
  5131  4.500379e-02   -3.101009
  5132  3.999320e-07  -14.731971
  5133  1.517478e-04   -8.793291
  5134  5.565498e-07  -14.401509
  5135  7.799316e-03   -4.853719
  5136  2.280952e-07  -15.293503
  5137  7.712007e-02   -2.562392
  5138  9.545969e-08  -16.164562
  5139  2.176362e-02   -3.827516
  5140  8.403884e-07  -13.989402
  5141  2.228967e-05  -10.711387
  5142  7.350649e-10  -21.031062
  5143  1.242603e-03   -6.690547
  5144  7.015915e-09  -18.775085
  5145  7.656517e-03   -4.872198
  5146  4.477148e-03   -5.408769
  5147  1.540828e-02   -4.172850
  5148  8.015908e-06  -11.734083
  5149  1.137864e-05  -11.383773
  5150  1.742638e-08  -17.865281
  5151  1.939368e-01   -1.640223
  5152  1.673756e-03   -6.392685
  5153  6.792471e-05   -9.597111
  5154  1.300284e-05  -11.250343
  5155  3.824433e-04   -7.868930
  5156  1.541744e-01   -1.869671
  5157  9.706303e-02   -2.332395
  5158  2.236389e-09  -19.918403
  5159  1.012877e-02   -4.592375
  5160  5.180946e-19  -42.104129
  5161  1.204304e-04   -9.024439
  5162  2.706451e-03   -5.912117
  5163  4.575285e-03   -5.387086
  5164  1.116190e-08  -18.310759
  5165  1.915732e-04   -8.560241
  5166  4.243304e-04   -7.764998
  5167  2.468069e-02   -3.701734
  5168  2.064431e-03   -6.182901
  5169  4.312745e-03   -5.446181
  5170  2.321233e-03   -6.065657
  5171  6.289408e-03   -5.068888
  5172  8.659614e-08  -16.262011
  5173  3.192148e-04   -8.049646
  5174  1.288816e-07  -15.864372
  5175  5.396704e-05   -9.827137
  5176  4.073472e-06  -12.411015
  5177  2.907599e-06  -12.748183
  5178  4.539549e-12  -26.118193
  5179  6.046492e-03   -5.108277
  5180  3.760813e-14  -30.911556
  5181  2.236362e-03   -6.102905
  5182  3.038406e-08  -17.309348
  5183  2.921185e-06  -12.743521
  5184  5.320415e-03   -5.236204
  5185  5.733412e-07  -14.371785
  5186  7.034814e-05   -9.562054
  5187  3.593073e-06  -12.536503
  5188  6.342305e-05   -9.665683
  5189  1.273982e-02   -4.363023
  5190  1.343092e-09  -20.428291
  5191  2.725908e-01   -1.299783
  5192  8.929021e-06  -11.626204
  5193  2.030049e-07  -15.410036
  5194  5.721138e-07  -14.373928
  5195  5.821510e-07  -14.356536
  5196  1.069187e-03   -6.840857
  5197  2.701065e-04   -8.216694
  5198  3.965324e-05  -10.135338
  5199  3.925930e-02   -3.237567
  5200  2.710773e-05  -10.515692
  5201  3.478001e-01   -1.056127
  5202  2.349104e-03   -6.053721
  5203  1.020744e-02   -4.584639
  5204  6.879834e-03   -4.979161
  5205  7.632968e-07  -14.085619
  5206  1.104957e-04   -9.110534
  5207  3.144508e-04   -8.064683
  5208  3.082862e-06  -12.689652
  5209  1.216521e-03   -6.711760
  5210  8.679955e-03   -4.746739
  5211  1.078954e-04   -9.134348
  5212  5.392812e-07  -14.433029
  5213  5.621272e-14  -30.509633
  5214  8.805595e-05   -9.337538
  5215  3.599714e-03   -5.626901
  5216  5.736692e-09  -18.976383
  5217  2.734195e-06  -12.809673
  5218  2.259218e-02   -3.790152
  5219  4.308157e-05  -10.052415
  5220  4.028402e-08  -17.027311
  5221  1.036223e-07  -16.082513
  5222  1.332443e-02   -4.318156
  5223  3.013453e-14  -31.133105
  5224  2.343476e-07  -15.266461
  5225  1.777090e-02   -4.030193
  5226  3.799230e-04   -7.875542
  5227  2.106136e-10  -22.280996
  5228  4.405209e-05  -10.030138
  5229  2.375587e-08  -17.555436
  5230  7.168024e-09  -18.753636
  5231  8.106417e-06  -11.722855
  5232  1.134291e-06  -13.689503
  5233  1.066779e-04   -9.145696
  5234  1.634903e-06  -13.323927
  5235  1.212823e-05  -11.319975
  5236  2.036938e-04   -8.498893
  5237  1.665731e-02   -4.094906
  5238  1.695285e-03   -6.379905
  5239  4.419688e-02   -3.119101
  5240  7.829481e-11  -23.270540
  5241  4.116202e-02   -3.190239
  5242  2.022961e-04   -8.505778
  5243  4.308494e-03   -5.447167
  5244  1.572601e-03   -6.455024
  5245  6.457001e-03   -5.042590
  5246  1.985822e-07  -15.432063
  5247  1.888666e-08  -17.784810
  5248  4.559454e-06  -12.298308
  5249  6.671113e-05   -9.615139
  5250  5.064610e-05   -9.890648
  5251  1.158259e-03   -6.760837
  5252  6.546785e-05   -9.633951
  5253  3.252685e-02   -3.425689
  5254  2.329835e-10  -22.180054
  5255  8.280851e-04   -7.096395
  5256  2.476573e-04   -8.303465
  5257  1.607290e-01   -1.828036
  5258  3.309619e-04   -8.013507
  5259  1.062144e-05  -11.452636
  5260  2.416742e-06  -12.933090
  5261  3.215691e-03   -5.739713
  5262  1.393831e-05  -11.180870
  5263  5.724647e-07  -14.373315
  5264  3.334937e-02   -3.400716
  5265  8.384478e-04   -7.083958
  5266  7.514736e-04   -7.193474
  5267  4.220970e-05  -10.072861
  5268  2.663827e-04   -8.230576
  5269  1.728204e-07  -15.571013
  5270  5.340762e-05   -9.837557
  5271  4.651324e-03   -5.370603
  5272  3.589105e-10  -21.747948
  5273  1.234329e-01   -2.092057
  5274  6.602957e-08  -16.533163
  5275  9.709751e-05   -9.239795
  5276  3.440163e-07  -14.882577
  5277  6.127399e-04   -7.397570
  5278  1.295437e-01   -2.043737
  5279  5.432005e-05   -9.820617
  5280  6.100331e-08  -16.612338
  5281  1.259508e-05  -11.282204
  5282  1.647589e-04   -8.711028
  5283  1.489188e-04   -8.812109
  5284  1.848770e-15  -33.924256
  5285  1.245936e-04   -8.990453
  5286  2.047283e-07  -15.401582
  5287  2.051374e-03   -6.189245
  5288  4.216186e-07  -14.679165
  5289  2.421655e-03   -6.023304
  5290  8.078063e-07  -14.028944
  5291  3.214166e-03   -5.740187
  5292  1.240049e-04   -8.995189
  5293  5.736029e-04   -7.463573
  5294  1.563460e-08  -17.973780
  5295  4.941187e-03   -5.310150
  5296  1.853541e-04   -8.593242
  5297  1.080899e-02   -4.527377
  5298  3.515603e-05  -10.255714
  5299  9.831375e-08  -16.135102
  5300  3.453984e-05  -10.273397
  5301  2.107096e-10  -22.280540
  5302  1.869593e-03   -6.282034
  5303  4.881263e-05   -9.927521
  5304  7.909896e-08  -16.352566
  5305  5.816827e-02   -2.844415
  5306  1.168756e-04   -9.054400
  5307  1.211636e-02   -4.413199
  5308  2.437319e-06  -12.924612
  5309  3.300510e-04   -8.016263
  5310  8.927809e-09  -18.534095
  5311  2.665060e-02   -3.624944
  5312  9.093527e-04   -7.002777
  5313  6.323374e-08  -16.576428
  5314  1.433726e-10  -22.665574
  5315  4.467277e-02   -3.108391
  5316  5.966967e-03   -5.121517
  5317  5.691721e-05   -9.773913
  5318  6.559968e-03   -5.026770
  5319  1.614145e-02   -4.126365
  5320  9.205849e-04   -6.990501
  5321  7.636891e-02   -2.572180
  5322  1.657194e-02   -4.100044
  5323  4.069986e-04   -7.806701
  5324  1.250899e-03   -6.683893
  5325  2.766223e-03   -5.890272
  5326  1.328683e-02   -4.320982
  5327  2.899251e-04   -8.145888
  5328  5.290113e-04   -7.544501
  5329  2.268379e-01   -1.483520
  5330  1.336947e-06  -13.525122
  5331  1.958647e-01   -1.630331
  5332  1.701794e-03   -6.376072
  5333  8.521711e-04   -7.067723
  5334  7.276731e-04   -7.225659
  5335  8.477225e-04   -7.072957
  5336  6.608734e-06  -11.927119
  5337  2.297167e-06  -12.983834
  5338  5.190769e-07  -14.471214
  5339  2.448998e-03   -6.012076
  5340  2.143279e-06  -13.053174
  5341  3.572977e-02   -3.331771
  5342  4.769795e-05   -9.950622
  5343  4.728133e-03   -5.354225
  5344  3.343536e-05  -10.305897
  5345  5.379246e-04   -7.527792
  5346  1.381870e-06  -13.492073
  5347  1.683154e-06  -13.294841
  5348  1.908928e-03   -6.261213
  5349  1.595053e-04   -8.743433
  5350  6.155252e-02   -2.787864
  5351  3.093125e-02   -3.475988
  5352  1.008905e-02   -4.596305
  5353  8.577027e-05   -9.363838
  5354  3.527935e-02   -3.344458
  5355  4.586959e-07  -14.594878
  5356  2.825991e-10  -21.986992
  5357  1.782572e-04   -8.632283
  5358  3.325470e-03   -5.706144
  5359  2.672798e-04   -8.227214
  5360  1.637225e-09  -20.230263
  5361  5.428231e-03   -5.216142
  5362  2.903206e-04   -8.144525
  5363  1.058112e-02   -4.548684
  5364  1.732289e-05  -10.963482
  5365  4.467339e-05  -10.016133
  5366  1.587488e-08  -17.958528
  5367  4.838892e-05   -9.936240
  5368  1.082586e-04   -9.130988
  5369  7.273589e-06  -11.831261
  5370  2.828356e-02   -3.565475
  5371  5.668390e-06  -12.080605
  5372  3.127309e-05  -10.372753
  5373  4.420032e-18  -39.960385
  5374  1.284413e-07  -15.867794
  5375  8.632826e-04   -7.054769
  5376  1.010728e-05  -11.502255
  5377  7.415119e-07  -14.114575
  5378  8.580913e-09  -18.573725
  5379  5.216081e-03   -5.256009
  5380  3.980605e-03   -5.526321
  5381  7.477086e-04   -7.198497
  5382  1.214945e-08  -18.225982
  5383  5.376285e-03   -5.225758
  5384  8.345483e-05   -9.391205
  5385  3.413162e-01   -1.074946
  5386  2.655842e-10  -22.049089
  5387  2.202956e-02   -3.815370
  5388  3.351740e-05  -10.303446
  5389  2.429909e-02   -3.717316
  5390  1.111734e-04   -9.104419
  5391  1.409578e-04   -8.867050
  5392  6.206643e-04   -7.384720
  5393  5.395161e-05   -9.827423
  5394  2.533112e-08  -17.491232
  5395  2.533067e-02   -3.675739
  5396  1.331555e-03   -6.621408
  5397  7.068858e-03   -4.952056
  5398  9.405407e-03   -4.666471
  5399  8.305883e-08  -16.303717
  5400  5.582711e-13  -28.213932
  5401  1.263048e-02   -4.371642
  5402  5.959985e-03   -5.122687
  5403  1.553153e-02   -4.164883
  5404  2.060473e-04   -8.487405
  5405  2.576197e-04   -8.264026
  5406  1.646132e-07  -15.619668
  5407  9.664066e-03   -4.639341
  5408  9.074863e-08  -16.215172
  5409  3.767842e-04   -7.883838
  5410  5.148060e-06  -12.176891
  5411  1.522790e-05  -11.092381
  5412  2.587488e-02   -3.654483
  5413  2.577304e-04   -8.263596
  5414  1.675124e-08  -17.904794
  5415  5.389007e-03   -5.223394
  5416  1.208628e-09  -20.533780
  5417  3.412286e-01   -1.075203
  5418  6.710330e-04   -7.306692
  5419  2.623806e-06  -12.850885
  5420  2.517767e-07  -15.194723
  5421  1.043130e-02   -4.562944
  5422  1.234104e-03   -6.697410
  5423  2.719266e-02   -3.604808
  5424  5.689606e-10  -21.287210
  5425  1.013905e-02   -4.591361
  5426  7.510438e-07  -14.101802
  5427  4.991898e-03   -5.299939
  5428  1.157023e-05  -11.367076
  5429  1.474643e-04   -8.821924
  5430  1.749159e-03   -6.348620
  5431  2.387904e-06  -12.945095
  5432  1.365448e-04   -8.898857
  5433  1.230309e-02   -4.397905
  5434  7.482629e-04   -7.197756
  5435  1.041216e-05  -11.472536
  5436  1.375937e-03   -6.588621
  5437  6.180428e-08  -16.599293
  5438  1.697506e-11  -24.799276
  5439  2.028933e-04   -8.502830
